,tsne_0,tsne_1,markers,datasets,perts
1784,34.055492,4.93578,Reference,hif2a,[c*]CF.[S*]Cl~[c*]F.[S*]NC
1785,26.135635,-28.705582,Reference,hif2a,[c*]F.[C*]Cl~[C*]F.[c*]Cl
1786,-0.2791124,5.4124036,Reference,hif2a,[C*]F~
1787,28.394165,23.673725,Reference,hif2a,[c*]C.[c*]C#N.[c*]C#N~[c*]C[C@@H](O)[C@H]([2*])O.[c*]F.[c*]F
1788,34.08368,28.830118,Reference,hif2a,[c*]C.[c*]C#N.[C*]F.[c*]C#N~[c*]CC[C@H]([2*])O.[c*]F.[c*]Cl
1789,28.709457,25.601393,Reference,hif2a,[c*]C.[C*]F.[C*]F.[c*]C#N~[c*]C[C@@H](F)[C@H]([2*])O.[c*]F
1790,27.816343,-27.6565,Reference,hif2a,[c*]C#N~[c*]Cl.[C*]O.[c*]F
1791,52.305874,59.0269,Reference,hif2a,[c*]C.[C*]F.[C*]F.[c*]C#N~[c*]CC(F)(F)[C@H]([2*])O.[c*]F.[c*]Cl
1792,52.25558,58.995308,Reference,hif2a,[c*]C.[C*]F.[C*]F.[c*]C#N~[c*]CC(F)(F)[C@H]([2*])O.[c*]Cl
1793,8.462667,51.380005,Reference,hif2a,[C*]F.[C*]F.[c*]C#N~[c*]S(=O)(=O)C(F)F.[CH*]O
1794,33.494713,45.581406,Reference,hif2a,[c*]F.[c*]C#N~[c*]C#N.[c*]S(N)(=O)=O.[CH*]F
1795,7.707145,48.24661,Reference,hif2a,[c*]F.[C*]F.[C*]F.[c*]C#N~[c*]Cl.[c*]S(=O)(=O)CF
1796,24.694368,43.720554,Reference,hif2a,[C*]F.[c*]F.[c*]C#N~[c*]C#N.[c*]S(C)(=O)=O
1797,13.827386,50.511147,Reference,hif2a,[c*]F.[c*]C#N~[c*]C#N.[c*]S(=O)(=O)NC
1798,24.804909,43.65808,Reference,hif2a,[c*]F.[c*]C#N~[c*]C#N.[c*]S(=O)(=O)CCl
1799,24.706947,43.72184,Reference,hif2a,[c*]F.[c*]F.[c*]C#N~[c*]Cl.[c*]C#N.[c*]S(C)(=O)=O
1800,37.707558,45.563545,Reference,hif2a,[c*]F.[S*]C(F)F.[CH*]O~[c*]C#N.[C*]F.[CH*]F.[C*]F.[S*]N
1801,21.18741,-44.076427,Reference,hif2a,[C*]F.[c*]F.[CH*]O~[c*]Cl
1802,33.864895,45.0691,Reference,hif2a,[C*]F.[c*]F.[CH*]F.[C*]O~[c*]C#N.[CH*]F
1803,-14.34611,52.846,Reference,hif2a,[c*]C[C@@H](O)[C@H]([2*])O.[c*]F~[c*]CO.[c*]C#N.[c*]Cl
1804,39.178528,41.330666,Reference,hif2a,[c*]F.[S*]C(F)F.[CH*]O~[c*]C#N.[S*]NC.[C*]F.[C*]F
1805,32.134827,41.6023,Reference,hif2a,[C*]F.[CH*]F.[c*]F.[C*]O~[c*]C#N.[C*]F.[C*]F.[C*]Cl
1806,32.133766,41.60275,Reference,hif2a,[c*]F.[c*]F.[C*]F.[C*]F.[CH*]O~[c*]Cl.[c*]C#N.[C*]F.[C*]F
1807,24.745533,-33.903053,Reference,hif2a,[c*]C#N.[C*]F.[CH*]F.[C*]F.[S*]N~[c*]Cl.[S*]CF
1808,30.970505,12.171012,Reference,hif2a,[CH*]F.[C*]F.[S*]N~[S*]C
1809,41.400753,-12.872271,Reference,hif2a,[CH*]F~[N*]C
1810,-1.2928956,19.350145,Reference,hif2a,[CH*]F.[S*]N~[S*]CCl
1811,25.89614,-38.702576,Reference,hif2a,[CH*]F.[S*]F.[c*]N~[c*]Cl.[S*]C
1812,33.865295,45.069424,Reference,hif2a,[c*]Cl.[C*]F~[c*]C#N.[CH*]F
1813,-14.331102,52.881554,Reference,hif2a,[c*]CC[C@H]([2*])O.[c*]Cl~[c*]CO.[c*]C#N.[C*]F.[c*]Cl
1814,39.178104,41.32955,Reference,hif2a,[c*]Cl.[S*]CF~[c*]C#N.[S*]NC.[C*]F.[C*]F
1815,32.133766,41.60275,Reference,hif2a,[c*]Cl.[C*]F~[c*]C#N.[C*]F.[C*]F.[C*]Cl
1816,35.27061,42.498833,Reference,hif2a,[c*]F.[C*]F~[C*]C#N.[c*]F.[C*]F
1817,-19.362368,52.29831,Reference,hif2a,[c*]C[C@@H](F)[C@H]([2*])O~[c*]CO.[C*]F.[C*]F.[c*]Cl
1818,23.352697,16.149729,Reference,hif2a,[S*]C~[C*]NC.[S*]F
1819,25.646097,-28.694101,Reference,hif2a,~[C*]F.[C*]Cl
1820,26.00421,-28.795765,Reference,hif2a,[c*]F~[C*]Cl.[c*]F
1821,52.016293,59.94731,Reference,hif2a,[c*]CO.[S*]C(F)F.[c*]Cl~[c*]CC(F)(F)[C@H]([2*])O.[c*]NC
1822,52.25613,58.99533,Reference,hif2a,[c*]CO.[C*]F.[C*]F.[c*]Cl~[c*]CC(F)(F)[C@H]([2*])O.[c*]Cl
1823,52.256195,58.995285,Reference,hif2a,[c*]CO.[C*]F.[C*]F.[c*]Cl.[c*]F~[c*]CC(F)(F)[C@H]([2*])O.[c*]Cl
1824,-1.2926368,19.35018,Reference,hif2a,[S*]NC~[S*]CCl
1825,25.89614,-38.702576,Reference,hif2a,[c*]F.[S*]NC~[c*]Cl.[S*]C
1826,21.641722,-45.265625,Reference,hif2a,[C*]F.[c*]Cl~[c*]Cl
1827,-60.31085,37.488705,Reference,cmet,[c*]c1ncc(C)cn1~[c*]NC(=O)OCC
1828,16.841036,22.835165,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:nc(C)cs:[2*]
1829,42.082832,20.424057,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:[nH]cc(C)n:[2*]
1830,41.147972,18.047781,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:nnc(C)cc:[2*]
1831,38.968105,18.678217,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:ncc(C)s:[2*]
1832,38.15736,21.095303,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:ccc(C)cn:[2*]
1833,39.807625,21.62844,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:oc(C)cn:[2*]
1834,42.599,22.33985,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:nc(C)no:[2*]
1835,40.573708,13.6980295,Reference,cmet,[c*]:ncc(C)cn:[2*]~[c*]:nc(C)sc:[2*]
1836,-60.408752,37.336376,Reference,cmet,[c*]c1ncc(C)cn1~[c*]NC(=O)OC
1837,0.60158974,-11.0639925,Reference,cmet,[c*]NC(=O)OCC~[c*]c1nc(C)cs1
1838,0.25844282,-8.673089,Reference,cmet,[c*]NC(=O)OCC~[c*]c1nc(C)c[nH]1
1839,-3.0520651,-12.179666,Reference,cmet,[c*]NC(=O)OCC~[c*]c1ccc(C)nn1
1840,-2.908657,-11.133865,Reference,cmet,[c*]NC(=O)OCC~[c*]c1ncc(C)s1
1841,-3.0299616,-11.96904,Reference,cmet,[c*]NC(=O)OCC~[c*]c1ccc(C)cn1
1842,-2.9319184,-11.126495,Reference,cmet,[c*]NC(=O)OCC~[c*]c1ncc(C)o1
1843,-1.4920592,-7.835929,Reference,cmet,[c*]NC(=O)OCC~[c*]c1nc(C)no1
1844,0.59958786,-11.066312,Reference,cmet,[c*]NC(=O)OCC~[c*]c1csc(C)n1
1845,-1.4549146,5.3771706,Reference,cmet,[C*]C~
1846,42.08287,20.424051,Reference,cmet,[c*]:scc(C)n:[2*]~[c*]:[nH]cc(C)n:[2*]
1847,41.14798,18.047783,Reference,cmet,[c*]:scc(C)n:[2*]~[c*]:nnc(C)cc:[2*]
1848,-5.292944,-34.705936,Reference,cmet,[c*]C~[c*]C
1849,38.157364,21.09532,Reference,cmet,[c*]:scc(C)n:[2*]~[c*]:ccc(C)cn:[2*]
1850,39.80784,21.62847,Reference,cmet,[c*]:scc(C)n:[2*]~[c*]:oc(C)cn:[2*]
1851,42.776615,24.010162,Reference,cmet,[c*]:nc(C)cs:[2*]~[c*]:onc(C)n:[2*]
1852,41.065704,15.533193,Reference,cmet,[c*]:scc(C)n:[2*]~[c*]:csc(C)n:[2*]
1853,-60.409363,37.336494,Reference,cmet,[c*]c1nc(C)cs1~[c*]NC(=O)OC
1854,41.14798,18.047783,Reference,cmet,[c*]:nc(C)c[nH]:[2*]~[c*]:nnc(C)cc:[2*]
1855,38.204967,22.717985,Reference,cmet,[c*]:nc(C)c[nH]:[2*]~[c*]:sc(C)cn:[2*]
1856,38.15736,21.095314,Reference,cmet,[c*]:nc(C)c[nH]:[2*]~[c*]:ccc(C)cn:[2*]
1857,40.088734,19.44604,Reference,cmet,[c*]:[nH]cc(C)n:[2*]~[c*]:ncc(C)o:[2*]
1858,42.599,22.33985,Reference,cmet,[c*]:[nH]cc(C)n:[2*]~[c*]:nc(C)no:[2*]
1859,41.065742,15.533194,Reference,cmet,[c*]:[nH]cc(C)n:[2*]~[c*]:csc(C)n:[2*]
1860,-60.409363,37.336494,Reference,cmet,[c*]c1nc(C)c[nH]1~[c*]NC(=O)OC
1861,38.20497,22.71798,Reference,cmet,[c*]:nnc(C)cc:[2*]~[c*]:sc(C)cn:[2*]
1862,38.157356,21.095324,Reference,cmet,[c*]:nnc(C)cc:[2*]~[c*]:ccc(C)cn:[2*]
1863,39.807842,21.628445,Reference,cmet,[c*]:nnc(C)cc:[2*]~[c*]:oc(C)cn:[2*]
1864,42.776543,24.010117,Reference,cmet,[c*]:nnc(C)cc:[2*]~[c*]:onc(C)n:[2*]
1865,41.065735,15.533193,Reference,cmet,[c*]:ccc(C)nn:[2*]~[c*]:csc(C)n:[2*]
1866,-60.409363,37.336494,Reference,cmet,[c*]c1ccc(C)nn1~[c*]NC(=O)OC
1867,39.254177,18.635176,Reference,cmet,[c*]:ncc(C)s:[2*]~[c*]:ncc(C)cc:[2*]
1868,40.088734,19.44604,Reference,cmet,[c*]:sc(C)cn:[2*]~[c*]:ncc(C)o:[2*]
1869,42.598995,22.339853,Reference,cmet,[c*]:sc(C)cn:[2*]~[c*]:nc(C)no:[2*]
1870,41.06574,15.533194,Reference,cmet,[c*]:sc(C)cn:[2*]~[c*]:csc(C)n:[2*]
1871,-60.409363,37.336494,Reference,cmet,[c*]c1ncc(C)s1~[c*]NC(=O)OC
1872,40.088722,19.446041,Reference,cmet,[c*]:ncc(C)cc:[2*]~[c*]:ncc(C)o:[2*]
1873,42.776615,24.010162,Reference,cmet,[c*]:ccc(C)cn:[2*]~[c*]:onc(C)n:[2*]
1874,40.573784,13.6980295,Reference,cmet,[c*]:ncc(C)cc:[2*]~[c*]:nc(C)sc:[2*]
1875,-60.409363,37.336494,Reference,cmet,[c*]c1ccc(C)cn1~[c*]NC(=O)OC
1876,42.776615,24.010162,Reference,cmet,[c*]:ncc(C)o:[2*]~[c*]:onc(C)n:[2*]
1877,40.573784,13.6980295,Reference,cmet,[c*]:oc(C)cn:[2*]~[c*]:nc(C)sc:[2*]
1878,-60.409363,37.336494,Reference,cmet,[c*]c1ncc(C)o1~[c*]NC(=O)OC
1879,41.065735,15.533193,Reference,cmet,[c*]:nc(C)no:[2*]~[c*]:csc(C)n:[2*]
1880,-60.409363,37.336494,Reference,cmet,[c*]c1nc(C)no1~[c*]NC(=O)OC
1881,-60.409363,37.336494,Reference,cmet,[c*]c1csc(C)n1~[c*]NC(=O)OC
1882,-4.4511623,-34.876137,Reference,pde2,[c*]CCCOC~[c*]C
1883,-46.96453,2.6438174,Reference,pde2,[c*]CCCOC~[c*]OCCCF
1884,-47.872753,11.460351,Reference,pde2,[c*]CCCOC~[c*]OCC1CC1
1885,-49.503036,1.4706004,Reference,pde2,[c*]CCCOC~[c*]OCCC
1886,-44.049503,-40.23256,Reference,pde2,[c*]:cc(cnc:[2*])CCCOC~[c*]:ccccc(:[2*])Cl
1887,-39.92403,12.361661,Reference,pde2,[c*]CCCOC~[c*]OC(C)C
1888,-57.743412,-25.248652,Reference,pde2,[c*]:cc(cnc:[2*])CCCOC~[c*]:cc(ccc(:[2*])Cl)OCC
1889,-57.72723,-25.093433,Reference,pde2,[c*]:cncc(c:[2*])CCCOC~[c*]:cc(ccc(:[2*])Cl)OCCC
1890,-14.574409,3.10577,Reference,pde2,[c*]:cncc(c:[2*])CCCOC~[c*]:c(Cl)cc(F)cc:[2*]
1891,-45.29153,18.06285,Reference,pde2,[c*]CCCOC~[c*]OC
1892,-57.197712,-26.311874,Reference,pde2,[c*]:cncc(c:[2*])CCCOC~[c*]:cc(ccc(:[2*])Cl)OC(C)C
1893,-51.32358,1.39455,Reference,pde2,[c*]CCCOC~[c*]OCCCC.[c*]Cl
1894,-51.25733,1.3966058,Reference,pde2,[c*]CCCOC~[c*]OCCCC
1895,-15.921028,1.8921167,Reference,pde2,[c*]:cncc(c:[2*])CCCOC~[c*]:c(Cl)cccc(:[2*])F
1896,-53.38665,5.901063,Reference,pde2,[C*]CCOC~[C*]OCC
1897,-46.114033,2.6331153,Reference,pde2,[c*]CCCOC~[c*]OCCF
1898,-47.210964,0.060776677,Reference,pde2,[c*]CCCOC~[c*]OCCOC
1899,-55.47402,-22.544798,Reference,pde2,[c*]:cc(cnc:[2*])CCCOC~[c*]:c(Cl)ccc(c:[2*])OC
1900,-44.976124,17.36985,Reference,pde2,[C*]COC~[C*]OC
1901,-46.96453,2.6438174,Reference,pde2,[c*]C~[c*]OCCCF
1902,-47.872753,11.460351,Reference,pde2,[c*]C~[c*]OCC1CC1
1903,-49.502792,1.4703609,Reference,pde2,[c*]C~[c*]OCCC
1904,-40.359127,-42.24416,Reference,pde2,[c*]:cccnc(:[2*])C~[c*]:c(Cl)cccc:[2*]
1905,-39.923737,12.361635,Reference,pde2,[c*]C~[c*]OC(C)C
1906,-57.743824,-25.24854,Reference,pde2,[c*]:cccnc(:[2*])C~[c*]:cc(ccc(:[2*])Cl)OCC
1907,-57.727966,-25.093834,Reference,pde2,[c*]:c(C)nccc:[2*]~[c*]:cc(ccc(:[2*])Cl)OCCC
1908,-14.574302,3.1057684,Reference,pde2,[c*]:c(C)nccc:[2*]~[c*]:c(Cl)cc(F)cc:[2*]
1909,-45.144512,16.96438,Reference,pde2,[c*]C~[c*]OC
1910,-57.197506,-26.312035,Reference,pde2,[c*]:c(C)nccc:[2*]~[c*]:cc(ccc(:[2*])Cl)OC(C)C
1911,-51.323673,1.3945364,Reference,pde2,[c*]C~[c*]OCCCC.[c*]Cl
1912,-51.256775,1.3966047,Reference,pde2,[c*]C~[c*]OCCCC
1913,-16.887482,2.2360945,Reference,pde2,[c*]:cccnc(:[2*])C~[c*]:c(F)cccc(:[2*])Cl
1914,-58.946316,1.5604666,Reference,pde2,[c*]C~[c*]COCC
1915,-46.114784,2.6329577,Reference,pde2,[c*]C~[c*]OCCF
1916,-47.21112,0.060883798,Reference,pde2,[c*]C~[c*]OCCOC
1917,-55.472935,-22.544662,Reference,pde2,[c*]:c(C)nccc:[2*]~[c*]:c(Cl)ccc(c:[2*])OC
1918,-49.504536,1.4713712,Reference,pde2,[c*]C~[c*]CCOC
1919,12.996834,33.25384,Reference,pde2,[C*]CCF~[C*]C1CC1
1920,-0.9960381,5.204391,Reference,pde2,[C*]F~
1921,-44.05003,-40.23258,Reference,pde2,[c*]:cncc(c:[2*])OCCCF~[c*]:ccccc(:[2*])Cl
1922,-4.3718233,-35.824234,Reference,pde2,[C*]CF~[C*]C
1923,-57.743824,-25.24854,Reference,pde2,[c*]:cncc(c:[2*])OCCCF~[c*]:cc(ccc(:[2*])Cl)OCC
1924,-55.67264,-21.329973,Reference,pde2,[c*]:cncc(c:[2*])OCCCF~[c*]:c(Cl)ccc(c:[2*])OCCC
1925,-15.706076,3.9554706,Reference,pde2,[c*]:cc(cnc:[2*])OCCCF~[c*]:ccc(F)cc(:[2*])Cl
1926,-0.9011205,5.5693054,Reference,pde2,[C*]CCF~
1927,-57.197544,-26.31201,Reference,pde2,[c*]:cncc(c:[2*])OCCCF~[c*]:cc(ccc(:[2*])Cl)OC(C)C
1928,-10.804939,-62.16267,Reference,pde2,[C*]F~[C*]C.[c*]Cl
1929,-4.42466,-35.81626,Reference,pde2,[C*]F~[C*]C
1930,-16.887293,2.23609,Reference,pde2,[c*]:cncc(c:[2*])OCCCF~[c*]:c(F)cccc(:[2*])Cl
1931,-58.94616,1.5604796,Reference,pde2,[c*]OCCCF~[c*]COCC
1932,20.469114,-6.3617473,Reference,pde2,[C*]CF~[C*]F
1933,-44.40591,15.99368,Reference,pde2,[C*]CF~[C*]OC
1934,-55.472233,-22.544716,Reference,pde2,[c*]:cc(cnc:[2*])OCCCF~[c*]:c(Cl)ccc(c:[2*])OC
1935,-49.50058,1.4711837,Reference,pde2,[c*]OCCCF~[c*]CCOC
1936,-65.98645,-0.8599431,Reference,pde2,[C*]C1CC1~[C*]CC
1937,-44.05003,-40.23258,Reference,pde2,[c*]:cncc(c:[2*])OCC1CC1~[c*]:ccccc(:[2*])Cl
1938,-4.429934,-35.814434,Reference,pde2,[C*]C1CC1~[C*]C.[C*]C
1939,-55.684895,-21.591583,Reference,pde2,[c*]:cc(cnc:[2*])OCC1CC1~[c*]:c(Cl)ccc(c:[2*])OCC
1940,-55.67221,-21.32926,Reference,pde2,[c*]:cncc(c:[2*])OCC1CC1~[c*]:c(Cl)ccc(c:[2*])OCCC
1941,-15.706095,3.9554882,Reference,pde2,[c*]:cncc(c:[2*])OCC1CC1~[c*]:ccc(F)cc(:[2*])Cl
1942,-1.17112,5.1882267,Reference,pde2,[C*]C1CC1~
1943,-56.32644,-22.319073,Reference,pde2,[c*]:cncc(c:[2*])OCC1CC1~[c*]:c(Cl)ccc(c:[2*])OC(C)C
1944,-59.21983,-7.9753375,Reference,pde2,[C*]C1CC1~[C*]CCC.[c*]Cl
1945,-57.94067,-7.894247,Reference,pde2,[C*]C1CC1~[C*]CCC
1946,-16.887482,2.2360945,Reference,pde2,[c*]:cc(cnc:[2*])OCC1CC1~[c*]:c(F)cccc(:[2*])Cl
1947,-58.946316,1.5604666,Reference,pde2,[c*]OCC1CC1~[c*]COCC
1948,-71.0232,-6.287781,Reference,pde2,[C*]C1CC1~[C*]CF
1949,-53.386055,5.902093,Reference,pde2,[C*]C1CC1~[C*]COC
1950,-56.495106,-25.569818,Reference,pde2,[c*]:cc(cnc:[2*])OCC1CC1~[c*]:cc(ccc(:[2*])Cl)OC
1951,-49.50036,1.4712622,Reference,pde2,[c*]OCC1CC1~[c*]CCOC
1952,-0.8527634,5.69949,Reference,pde2,[c*]OCCCC~
1953,-1.4439667,5.349344,Reference,pde2,[C*]CC~
1954,-1.2891067,5.9453173,Reference,pde2,[C*]C~
1955,19.607304,-6.1673145,Reference,pde2,[c*]OCCCC~[c*]F
1956,-4.062358,-35.154583,Reference,pde2,[C*]CC~[C*]C
1957,-50.58905,-17.531446,Reference,pde2,[c*]:c(Cl)ccc(c:[2*])OCCCC~[c*]:cnc(Cl)c(c:[2*])OCCCC
1958,19.714823,-6.003289,Reference,pde2,[c*]OCCCC~[c*]F
1959,-1.4962838,6.690122,Reference,pde2,[C*]CCC~
1960,-40.357525,-42.244026,Reference,pde2,[c*]:cncc(c:[2*])OCCC~[c*]:c(Cl)cccc:[2*]
1961,-3.7906585,-35.873978,Reference,pde2,[C*]C~[C*]C
1962,-57.74371,-25.248568,Reference,pde2,[c*]:cc(cnc:[2*])OCCC~[c*]:cc(ccc(:[2*])Cl)OCC
1963,-55.67222,-21.329266,Reference,pde2,[c*]:cncc(c:[2*])OCCC~[c*]:c(Cl)ccc(c:[2*])OCCC
1964,-14.574607,3.1057713,Reference,pde2,[c*]:cc(cnc:[2*])OCCC~[c*]:c(Cl)cc(F)cc:[2*]
1965,-1.1019627,5.909134,Reference,pde2,[C*]CC~
1966,-57.197712,-26.311874,Reference,pde2,[c*]:cc(cnc:[2*])OCCC~[c*]:cc(ccc(:[2*])Cl)OC(C)C
1967,-10.114042,-61.473633,Reference,pde2,~[C*]C.[c*]Cl
1968,-3.7456,-35.901142,Reference,pde2,~[C*]C
1969,-16.887482,2.2360945,Reference,pde2,[c*]:cc(cnc:[2*])OCCC~[c*]:c(F)cccc(:[2*])Cl
1970,-58.946316,1.5604666,Reference,pde2,[c*]OCCC~[c*]COCC
1971,20.518494,-5.6683292,Reference,pde2,[C*]C~[C*]F
1972,-44.99172,17.03634,Reference,pde2,[C*]C~[C*]OC
1973,-56.494656,-25.568396,Reference,pde2,[c*]:cc(cnc:[2*])OCCC~[c*]:cc(ccc(:[2*])Cl)OC
1974,-49.502792,1.4703609,Reference,pde2,[c*]OCCC~[c*]CCOC
1975,-47.511036,-22.19293,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cc(cnc:[2*])OC(C)C
1976,-53.38538,5.9027967,Reference,pde2,~[c*]OCC
1977,-49.50036,1.4712622,Reference,pde2,~[c*]OCCC
1978,20.049828,-5.810501,Reference,pde2,~[c*]F
1979,-47.150646,-21.95651,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cc(cnc:[2*])OC
1980,-39.923702,12.3616295,Reference,pde2,~[c*]OC(C)C
1981,-50.589123,-17.531284,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cnc(Cl)c(c:[2*])OCCCC
1982,-47.845116,-18.751911,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cncc(c:[2*])OCCCC
1983,20.046143,-5.797985,Reference,pde2,~[c*]F
1984,-43.654335,-17.335545,Reference,pde2,[c*]:ccccc(:[2*])Cl~[c*]:cncc(c:[2*])COCC
1985,-47.614567,-19.916178,Reference,pde2,[c*]:ccccc(:[2*])Cl~[c*]:cc(cnc:[2*])OCCF
1986,-47.113304,-18.907558,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cncc(c:[2*])OCCOC
1987,-43.65251,16.344175,Reference,pde2,~[c*]OC
1988,-46.52693,-15.987475,Reference,pde2,[c*]:c(Cl)cccc:[2*]~[c*]:cc(cnc:[2*])CCOC
1989,-57.74371,-25.248568,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:cc(ccc(:[2*])Cl)OCC
1990,-55.67304,-21.329983,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:c(Cl)ccc(c:[2*])OCCC
1991,-15.706156,3.9554758,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:ccc(F)cc(:[2*])Cl
1992,-0.9960591,5.7529035,Reference,pde2,[C*]C.[C*]C~
1993,-56.327187,-22.319128,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:c(Cl)ccc(c:[2*])OC(C)C
1994,-74.6732,-8.542719,Reference,pde2,[C*]C~[C*]CC.[c*]Cl
1995,-66.19498,-1.8097596,Reference,pde2,[C*]C~[C*]CC
1996,-16.887293,2.23609,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:c(F)cccc(:[2*])Cl
1997,-58.947113,1.5604945,Reference,pde2,[c*]OC(C)C~[c*]COCC
1998,20.47981,-5.6942463,Reference,pde2,[C*]C~[C*]F
1999,-45.32241,17.198679,Reference,pde2,[C*]C~[C*]OC
2000,-56.49471,-25.567863,Reference,pde2,[c*]:cc(cnc:[2*])OC(C)C~[c*]:cc(ccc(:[2*])Cl)OC
2001,-49.502747,1.470361,Reference,pde2,[c*]OC(C)C~[c*]CCOC
2002,-3.7395253,-35.887028,Reference,pde2,~[C*]C
2003,20.163805,-6.5300956,Reference,pde2,[c*]OCC~[c*]F
2004,-47.150646,-21.95651,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cc(cnc:[2*])OC
2005,-4.383341,-35.823727,Reference,pde2,~[C*]C
2006,-50.589123,-17.531284,Reference,pde2,[c*]:c(Cl)ccc(c:[2*])OCC~[c*]:cnc(Cl)c(c:[2*])OCCCC
2007,-47.845062,-18.752071,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cncc(c:[2*])OCCCC
2008,20.287954,-6.805596,Reference,pde2,[c*]OCC~[c*]F
2009,-44.307648,-17.032343,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cc(cnc:[2*])COCC
2010,-46.901974,-19.0662,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cncc(c:[2*])OCCF
2011,-48.162285,-20.289265,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cc(cnc:[2*])OCCOC
2012,-1.2752272,5.2613125,Reference,pde2,[C*]C~
2013,-46.52771,-15.985962,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCC~[c*]:cc(cnc:[2*])CCOC
2014,20.749298,-7.2734156,Reference,pde2,[c*]OCCC~[c*]F
2015,-45.10643,-20.667803,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cncc(c:[2*])OC
2016,-4.4986825,-35.78941,Reference,pde2,[C*]C~[C*]C
2017,-50.73207,-17.442204,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cc(OCCCC)c(Cl)nc:[2*]
2018,-48.339794,-19.75367,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cc(cnc:[2*])OCCCC
2019,20.748358,-6.4795394,Reference,pde2,[c*]OCCC~[c*]F
2020,-43.653996,-17.335533,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cncc(c:[2*])COCC
2021,-46.901512,-19.065994,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cncc(c:[2*])OCCF
2022,-48.162136,-20.289215,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cc(cnc:[2*])OCCOC
2023,-1.1536279,5.229349,Reference,pde2,[C*]CC~
2024,-46.52771,-15.985962,Reference,pde2,[c*]:cc(ccc(:[2*])Cl)OCCC~[c*]:cc(cnc:[2*])CCOC
2025,-47.150887,-21.956604,Reference,pde2,[c*]:ccc(F)cc(:[2*])Cl~[c*]:cc(cnc:[2*])OC
2026,-39.92381,12.361641,Reference,pde2,[c*]F~[c*]OC(C)C
2027,-50.730907,-17.442242,Reference,pde2,[c*]:c(Cl)cc(F)cc:[2*]~[c*]:cc(OCCCC)c(Cl)nc:[2*]
2028,-48.33973,-19.753668,Reference,pde2,[c*]:c(Cl)cc(F)cc:[2*]~[c*]:cc(cnc:[2*])OCCCC
2029,20.743715,-7.39417,Reference,pde2,[c*]F~[c*]F
2030,-43.654335,-17.335545,Reference,pde2,[c*]:ccc(F)cc(:[2*])Cl~[c*]:cncc(c:[2*])COCC
2031,-46.90215,-19.066,Reference,pde2,[c*]:ccc(F)cc(:[2*])Cl~[c*]:cncc(c:[2*])OCCF
2032,-48.162136,-20.289215,Reference,pde2,[c*]:ccc(F)cc(:[2*])Cl~[c*]:cc(cnc:[2*])OCCOC
2033,-45.35007,18.084154,Reference,pde2,[c*]F~[c*]OC
2034,-46.52771,-15.985962,Reference,pde2,[c*]:c(Cl)cc(F)cc:[2*]~[c*]:cc(cnc:[2*])CCOC
2035,-56.326134,-22.319077,Reference,pde2,[c*]:cncc(c:[2*])OC~[c*]:c(Cl)ccc(c:[2*])OC(C)C
2036,-59.217102,-7.9758706,Reference,pde2,~[C*]CCC.[c*]Cl
2037,-57.938858,-7.8971586,Reference,pde2,~[C*]CCC
2038,-16.887482,2.2360945,Reference,pde2,[c*]:cncc(c:[2*])OC~[c*]:c(F)cccc(:[2*])Cl
2039,-58.946114,1.5603703,Reference,pde2,[c*]OC~[c*]COCC
2040,-71.02025,-6.2877703,Reference,pde2,~[C*]CF
2041,-53.38659,5.9037304,Reference,pde2,~[C*]COC
